#PARAMETERS time gamma_time xlai xhc rpl xkab scen xkw xkm xleafn xs1 xs2 xs3 xs4 lad sd-gamma_time sd-xlai sd-xhc sd-rpl sd-xkab sd-scen sd-xkw sd-xkm sd-xleafn sd-xs1 sd-xs2 sd-xs3 sd-xs4 sd-lad
   1.000000   18.898224    0.384875    5.000000    0.010000    0.398046    0.001000    0.384875    0.300000    0.900000    0.392653    0.010000    0.000000    0.000000    5.000000    0.000000    0.083942    0.000000    0.000000    0.027658         nan    0.167855         nan         nan    0.169393         nan    0.000000    0.000000    0.000000
  29.000000   18.898224    0.990000    5.000000    0.010000    0.990000    0.017096    0.990000    0.453523    1.694488    1.553759    0.044307    0.000000    0.000000    5.000000    0.000000    1.669908    0.000000    0.000000    0.584374         nan    3.561296         nan         nan    3.577523         nan    0.000000    0.000000    0.000000
  57.000000   18.898224    0.785881    5.000000    0.010000    0.968620    0.338109    0.889584    0.412811    1.433692    1.000744    0.274188    0.000000    0.000000    5.000000    0.000000         nan    0.000000    0.000000         nan         nan    0.047010         nan         nan         nan    0.317437    0.000000    0.000000    0.000000
  85.000000   18.898224    0.635646    5.000000    0.010000    0.922982    0.383440    0.990000    0.508916    1.572810    0.974965    0.229118    0.000000    0.000000    5.000000    0.000000         nan    0.000000    0.000000         nan         nan    0.028687         nan    0.052058         nan         nan    0.000000    0.000000    0.000000
 113.000000   18.898224    0.442973    5.000000    0.010000    0.889971    0.477820    0.757484    0.545201    1.219067    0.867929    0.833201    0.000000    0.000000    5.000000    0.000000    1.454429    0.000000    0.000000    0.901531    1.120067         nan    2.165175    1.095732         nan    2.424061    0.000000    0.000000    0.000000
 141.000000   18.898224    0.053048    5.000000    0.010000    0.854502    0.230327    0.428618    0.485185    1.901751    1.346976    0.710760    0.000000    0.000000    5.000000    0.000000    2.184273    0.000000    0.000000    1.319675    1.650666         nan    2.901817    1.346928         nan    2.816233    0.000000    0.000000    0.000000
 169.000000   18.898224    0.010000    5.000000    0.010000    0.730901    0.062998    0.291133    0.468817    1.817269    1.227462    0.708736    0.000000    0.000000    5.000000    0.000000    2.648650    0.000000    0.000000    1.503044    1.939864         nan    2.988287    1.682169         nan    2.394396    0.000000    0.000000    0.000000
 197.000000   18.898224    0.321210    5.000000    0.010000    0.949420    0.554640    0.575242    0.437739    1.411153    0.767189    0.722604    0.000000    0.000000    5.000000    0.000000    3.395218    0.000000    0.000000    1.387106    2.050122         nan    2.986118    1.779441    1.623363         nan    0.000000    0.000000    0.000000
 225.000000   18.898224    0.661493    5.000000    0.010000    0.959649    0.359314    0.920455    0.395447    1.443193    1.257689    0.492131    0.000000    0.000000    5.000000    0.000000    3.830408    0.000000    0.000000    1.221698    1.720209    2.325597    2.369393    1.861761    2.767893         nan    0.000000    0.000000    0.000000
 253.000000   18.898224    0.979364    5.000000    0.010000    0.891796    0.031591    0.975125    0.438958    1.622369    0.978630    0.314963    0.000000    0.000000    5.000000    0.000000    3.962701    0.000000    0.000000    1.133199    1.146363    3.859471         nan    1.643544    3.928989         nan    0.000000    0.000000    0.000000
 281.000000   18.898224    0.970823    5.000000    0.010000    0.705072    0.057443    0.943865    0.430722    1.605766    0.806979    0.824323    0.000000    0.000000    5.000000    0.000000    3.921120    0.000000    0.000000    0.984198         nan    4.878451         nan    1.112436    4.947979         nan    0.000000    0.000000    0.000000
 309.000000   18.898224    0.965804    5.000000    0.010000    0.928075    0.027031    0.868343    0.372207    1.620161    1.024656    0.312075    0.000000    0.000000    5.000000    0.000000    3.662337    0.000000    0.000000    0.935321         nan    5.537697         nan    0.236736    5.739320         nan    0.000000    0.000000    0.000000
 337.000000   18.898224    0.989441    5.000000    0.010000    0.987903    0.001214    0.987747    0.354060    1.510254    1.018608    0.024255    0.000000    0.000000    5.000000    0.000000    3.291851    0.000000    0.000000    0.930807         nan    5.575048         nan         nan    5.706715         nan    0.000000    0.000000    0.000000
 365.000000   18.898224    0.990000    5.000000    0.010000    0.990000    0.003262    0.990000    0.453524    1.694491    1.553728    0.032805    0.000000    0.000000    5.000000    0.000000    2.864749    0.000000    0.000000    0.880173         nan    5.312466         nan         nan    5.393083         nan    0.000000    0.000000    0.000000
